"","location_key","life_expectancy","smoking_prevalence","diabetes_prevalence","infant_mortality_rate","adult_male_mortality_rate","adult_female_mortality_rate","pollution_mortality_rate","comorbidity_mortality_rate","hospital_beds_per_1000","nurses_per_1000","physicians_per_1000","health_expenditure_usd","out_of_pocket_health_expenditure_usd"
"2108","US_NC_37069",77.058333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2109","US_NC_37071",75.001724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2110","US_NC_37073",77.566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2111","US_NC_37075",75.233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2112","US_NC_37077",77.827273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2113","US_NC_37079",77.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2114","US_NC_37081",78.177064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2115","US_NC_37083",75.418182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2116","US_NC_37085",76.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2117","US_NC_37087",77.107143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2118","US_NC_37089",79.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2119","US_NC_37091",76.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","US_NC_37093",76.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","US_NC_37095",78.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","US_NC_37097",76.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","US_NC_37099",78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","US_NC_37101",77.1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","US_NC_37103",77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","US_NC_37105",75.946154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127","US_NC_37107",74.285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","US_NC_37109",77.272222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","US_NC_37111",76.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","US_NC_37113",78.044444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","US_NC_37115",78.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","US_NC_37117",77.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","US_NC_37119",78.516327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","US_NC_37121",77.433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","US_NC_37123",76.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","US_NC_37125",80.76875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137","US_NC_37127",76.372222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138","US_NC_37129",77.837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139","US_NC_37131",76.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140","US_NC_37133",77.008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","US_NC_37135",79.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142","US_NC_37137",79.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143","US_NC_37139",76.188889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","US_NC_37141",77.238462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","US_NC_37143",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","US_NC_37145",76.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","US_NC_37147",77.713793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","US_NC_37149",79.485714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149","US_NC_37151",76.464286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","US_NC_37153",74.388889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","US_NC_37155",74.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","US_NC_37157",75.804762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","US_NC_37159",74.975862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","US_NC_37161",75.316667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","US_NC_37163",75.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","US_NC_37165",75.585714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157","US_NC_37167",76.753846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","US_NC_37169",77.233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","US_NC_37171",76.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","US_NC_37173",75.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","US_NC_37175",79.885714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","US_NC_37177",80.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","US_NC_37179",78.347059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","US_NC_37181",74.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","US_NC_37183",80.250641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","US_NC_37185",76.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","US_NC_37187",77.266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","US_NC_37189",80.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","US_NC_37191",75.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","US_NC_37193",76.476923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","US_NC_37195",77.283333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","US_NC_37197",76.185714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","US_NC_37199",76.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","US_ND",79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","US_ND_38001",79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","US_ND_38003",78.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","US_ND_38005",73.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","US_ND_38007",79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","US_ND_38009",81.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180","US_ND_38011",79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","US_ND_38013",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182","US_ND_38015",81.011111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183","US_ND_38017",79.690323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","US_ND_38019",81.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","US_ND_38021",80.933333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","US_ND_38023",85.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187","US_ND_38025",84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","US_ND_38027",72.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","US_ND_38029",79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","US_ND_38031",80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","US_ND_38033",80.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","US_ND_38035",79.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193","US_ND_38037",79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194","US_ND_38039",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195","US_ND_38041",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196","US_ND_38043",84.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197","US_ND_38045",80.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198","US_ND_38047",79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","US_ND_38049",79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200","US_ND_38051",80.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201","US_ND_38053",81.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2202","US_ND_38055",79.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2203","US_ND_38057",82.533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2204","US_ND_38059",80.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205","US_ND_38061",74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206","US_ND_38063",77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207","US_ND_38065",84.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208","US_ND_38067",81.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209","US_ND_38069",78.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210","US_ND_38071",78.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211","US_ND_38073",77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212","US_ND_38075",78.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2213","US_ND_38077",81.083333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2214","US_ND_38079",74.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2215","US_ND_38081",81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2216","US_ND_38083",77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2217","US_ND_38085",71.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2218","US_ND_38089",80.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","US_ND_38091",84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2220","US_ND_38093",78.616667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","US_ND_38095",79.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","US_ND_38097",78.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2223","US_ND_38099",78.233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2224","US_ND_38101",78.990909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225","US_ND_38103",78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226","US_ND_38105",78.314286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2227","US_NE",79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228","US_NE_31001",79.211111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229","US_NE_31003",82.233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2230","US_NE_31011",80.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2231","US_NE_31013",78.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2232","US_NE_31015",79.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2233","US_NE_31017",81.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","US_NE_31019",80.818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2235","US_NE_31021",77.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2236","US_NE_31023",79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","US_NE_31025",78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2238","US_NE_31027",81.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2239","US_NE_31029",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2240","US_NE_31031",78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2241","US_NE_31033",80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2242","US_NE_31035",79.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2243","US_NE_31037",80.733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","US_NE_31039",80.966667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245","US_NE_31041",79.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246","US_NE_31043",78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247","US_NE_31045",82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2248","US_NE_31047",79.642857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249","US_NE_31049",82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250","US_NE_31051",80.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251","US_NE_31053",78.422222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252","US_NE_31055",77.832414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","US_NE_31057",79.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","US_NE_31059",77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2255","US_NE_31061",80.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","US_NE_31063",86.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257","US_NE_31065",78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2258","US_NE_31067",77.557143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","US_NE_31069",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2260","US_NE_31071",76.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261","US_NE_31073",78.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262","US_NE_31077",79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","US_NE_31079",79.492857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264","US_NE_31081",80.366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265","US_NE_31083",81.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266","US_NE_31085",77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267","US_NE_31087",78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2268","US_NE_31089",79.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269","US_NE_31093",83.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270","US_NE_31095",76.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271","US_NE_31097",78.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272","US_NE_31099",78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2273","US_NE_31101",77.066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274","US_NE_31105",77.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275","US_NE_31107",79.633333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276","US_NE_31109",79.266154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277","US_NE_31111",79.7125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2278","US_NE_31113",77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","US_NE_31119",79.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280","US_NE_31121",78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","US_NE_31123",78.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282","US_NE_31125",76.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283","US_NE_31127",77.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2284","US_NE_31129",78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","US_NE_31131",78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","US_NE_31133",80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","US_NE_31135",82.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","US_NE_31137",80.066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","US_NE_31139",80.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290","US_NE_31141",81.185714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291","US_NE_31143",79.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","US_NE_31145",79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293","US_NE_31147",79.566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294","US_NE_31149",77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295","US_NE_31151",77.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","US_NE_31153",80.189474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","US_NE_31155",79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","US_NE_31157",78.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","US_NE_31159",79.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","US_NE_31161",80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","US_NE_31163",77.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","US_NE_31165",86.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","US_NE_31167",79.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","US_NE_31169",78.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","US_NE_31173",81.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","US_NE_31175",79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","US_NE_31177",81.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","US_NE_31179",81.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","US_NE_31181",77.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","US_NE_31183",77.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","US_NE_31185",79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","US_NH",79.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","US_NH_33001",80.214286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","US_NH_33003",82.527273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","US_NH_33005",80.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","US_NH_33007",78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","US_NH_33009",81.678947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","US_NH_33011",79.059756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","US_NH_33013",79.502857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","US_NH_33015",80.587302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","US_NH_33017",79.513636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","US_NH_33019",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","US_NJ",79.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324","US_NJ_34001",77.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","US_NJ_34003",82.349432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","US_NJ_34005",78.789216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","US_NJ_34007",77.8056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","US_NJ_34009",78.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","US_NJ_34011",76.329032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330","US_NJ_34013",78.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","US_NJ_34015",77.635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","US_NJ_34017",79.79404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","US_NJ_34019",82.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","US_NJ_34021",78.860274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","US_NJ_34023",80.701829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","US_NJ_34025",79.846269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","US_NJ_34027",82.029592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","US_NJ_34029",78.417431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","US_NJ_34031",79.268421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","US_NJ_34033",76.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","US_NJ_34035",81.790769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","US_NJ_34037",79.692105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","US_NJ_34039",80.153774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","US_NJ_34041",79.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","US_NM",77.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","US_NM_35001",78.536691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","US_NM_35003",78.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","US_NM_35005",77.16875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","US_NM_35006",76.971429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350","US_NM_35007",81.533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351","US_NM_35009",76.645455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352","US_NM_35011",76.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","US_NM_35013",79.482051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","US_NM_35015",75.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355","US_NM_35017",80.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356","US_NM_35019",84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357","US_NM_35023",79.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","US_NM_35025",76.94375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359","US_NM_35027",81.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","US_NM_35028",83.166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361","US_NM_35029",76.766667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","US_NM_35031",76.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363","US_NM_35033",77.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","US_NM_35035",77.430769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365","US_NM_35037",75.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366","US_NM_35039",79.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","US_NM_35041",78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368","US_NM_35043",79.307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2369","US_NM_35045",78.390909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","US_NM_35047",77.771429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371","US_NM_35049",80.491111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
